candidate_id,distribution,regime,intended_training_role,split,attempt,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,hard_bounds_valid,canonical_valid,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,accepted,primary_rejection_reason,rejection_reasons,parameter_vector_hash,protocol_eligible,protocol_exclusion_reason
109,wide_valid_train,normal,wide_valid_train,train,0,1.6017874308976139,0.19320243749534702,0.71631535243928757,0.021929366721208578,0.19248125770786767,5.4830530620072402,0.092955927338130712,0.76492849893716064,0.082431319526735727,0.18744098580828922,True,True,0.093486283473186396,0.27064775432810745,0.0072758195637120529,0.99272418043628796,0.32479210302172606,0.23182678573327747,False,False,False,False,False,True,,,bede4a560c2c7ffd86e2bc006a6c0a5546843c67b4b6008ac279a44ce67103b3,True,
110,wide_valid_train,normal,wide_valid_train,train,0,0.56146650484991967,0.062970123640438025,0.080316376160054159,-0.66200525660905896,0.043366008707207762,7.3615009977740522,0.051833508004363885,0.51761707086600928,-0.35974639099727823,0.029408394614796791,True,True,0.83280048734896339,0.48029359560799278,0.56766842561359254,0.43233157438640746,0.56904054334093168,0.075694850412114725,False,False,False,False,False,True,,,6f47863ed031d3f1ea0978d2a73359075dba632d391d93966decc583d29243a5,True,
111,wide_valid_train,normal,wide_valid_train,train,0,1.8863026798958087,0.060509068675658889,0.27107030004564808,-0.40047028211068325,0.068518402594407973,7.1693030045595822,0.029338425675113411,0.53185435181877017,0.082216124537719135,0.099161275282246025,True,True,0.51298982546587379,0.19587066030881572,0.16713593798781196,0.8328640620121881,0.44209207737772166,0.13807285694501722,False,False,False,False,False,True,,,157abaa753c8ef9066d2fb83e2920e606610c24d9c2e6ac9dba315dab980cd0f,True,
112,wide_valid_train,normal,wide_valid_train,train,0,1.6471653966201303,0.087374123495045558,0.12290537047345637,0.12795057303827367,0.090065121710214635,7.7976746607798706,0.15736649441546816,1.0582249316271715,-0.69913421698896483,0.015007706079027534,True,True,0.9002741071286493,0.37334525501929527,0.50516000250559556,0.49483999749440444,0.5146869677121122,0.052450427738014248,False,False,False,False,False,True,,,c7b0ce10d956e5e9a16caf55ded1a89681dab05d0d9f3222fb681e520eead260,True,
113,wide_valid_train,normal,wide_valid_train,train,0,1.8432749054451425,0.18650467720454589,0.30054737011350618,-0.12183195924074916,0.043792315254186212,4.635013176362702,0.13501782785351985,0.38157791304040928,0.33322765987281455,0.082704502151971046,True,True,0.76775890807089675,0.79158378937353668,0.12588369959675175,0.87411630040324828,0.23361826534874977,0.13149937374300413,False,False,False,False,False,True,,,26548cf5e6784d65def854b7e9f8a288a77bc7897c7056280b618dad227225be,True,
114,wide_valid_train,normal,wide_valid_train,validation,0,0.26995917639546874,0.011512377641245136,0.016367443440789609,-0.27791437120194817,0.19229283771257979,3.0732591607694113,0.065364358866081287,0.29721711970955506,-0.61672245385843694,0.032279731999886555,True,True,0.91736329549259588,0.63951115389924185,0.4575829828137461,0.5424170171862539,0.23458577275095754,0.01142456627215036,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,e72936d253150fb75f643e8a67a8c2c405c426033b2903afefb4112d90386f45,False,ordinary_training_margin_policy
115,wide_valid_train,normal,wide_valid_train,validation,0,1.15982177093642,0.088867844195101575,0.16613207041880421,0.073419984915665926,0.20897861054579733,8.6016135737723562,0.0090108294489985516,0.094704741173210344,-0.015543130042462834,0.087778023976385608,True,True,0.76384292302727208,0.89061164816334326,0.005632083076533523,0.99436791692346649,0.62274408391932523,0.035408229540396727,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,c114a20834e826527156efb443c0c54bd9b18cffa9eb1213565626f06a2aab1d,False,ordinary_training_margin_policy
116,wide_valid_train,normal,wide_valid_train,validation,0,0.12367177253856962,0.010557361343190312,0.033856592822333317,-0.1406147718107407,0.16108909118278164,8.0564328460819343,0.08958823935443179,0.98844971647798974,-0.26066230077054325,0.049266920050928448,True,True,0.38988724631535193,0.19272035228637793,0.087717349094379837,0.91228265090562011,0.66382937853919377,0.022683107523225766,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,02a63e15e52b6472fdf0fe03945addd57e450cfebd0ca6577cea356b6e7fade6,False,ordinary_training_margin_policy
117,wide_valid_train,normal,wide_valid_train,test,0,0.85748378190574848,0.071146334957794433,0.14459361056231793,0.01694668391815593,0.073114396101069026,6.2639969107161111,0.082304059990325612,0.19692803080731108,-0.39431163886198634,0.15607370873816753,True,True,0.70742834492747442,0.92750504089544716,0.1557688586378474,0.8442311413621526,0.45242787688789649,0.12837995371726493,False,False,False,False,False,True,,,a43983cae47dd99c5bc09ebe376926278d06d5155653c65c8fa3cd2ea0b82f10,True,
118,wide_valid_train,normal,wide_valid_train,test,0,0.48050935102094383,0.067398211848234774,0.14077858923822201,-0.089175499201120861,0.21110134822714835,8.6547493125804049,0.08271738628366794,0.42271775359080271,0.092947578007466905,0.020128629022710117,True,True,0.53141705034424536,0.77809156703712379,0.016591521915223253,0.98340847808477672,0.68403681686690054,0.073099310575444026,False,False,False,False,False,True,,,d67483a21b8b010dfac93b221030950f745a1a7f5df65e69d3828431e189d1e1,True,
119,wide_valid_train,normal,wide_valid_train,test,0,0.9621426350271135,0.01841146156603992,0.14834514477602784,0.041766475024482212,0.17902365048049595,8.0364464589330087,0.12666312605055249,0.84079710423537279,0.094028924860923499,0.07316896686927872,True,True,0.23370033571242244,0.48450908051859248,0.010585877146471894,0.98941412285352814,0.59199195179128827,0.054740659453224164,False,False,False,False,False,True,,,dd7b8fd17438f39b0d407814b3220bd7836c0421934a00fb402a2ee4e72f7edd,True,
120,wide_valid_train,normal,wide_valid_train,train,0,1.972458528576313,0.16609543066733046,0.43948703315316495,-0.38516332910196871,0.21744298033452097,6.2575918189049942,0.080780664666191576,0.54809219667409725,0.56139950935873928,0.17672783981263987,True,True,0.54466512775853049,0.54185242077330087,0.46352019919314469,0.53647980080685531,0.35858855986014071,0.20452657402171615,False,False,False,False,False,True,,,8dd329d48f154a8ca69e31b8a398120ce061104f455b0625ecf744305801a1b6,True,
121,wide_valid_train,normal,wide_valid_train,train,0,2.3818590543789941,0.13059380317311939,0.52567138751396192,0.10493872057143226,0.018955756434975921,2.8046890363588779,0.0082144591617751856,0.15348117510177708,-0.45745554209909711,0.15806237092849568,True,True,0.38486788850304021,0.32342507000820409,0.22027770807234798,0.77972229192765208,0.035383262090366845,0.031386157382702957,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,a8d71ce4d07a9574bfe4156b6265e61dadaa3afe60fed240686a0798daa9e982,False,ordinary_training_margin_policy
122,wide_valid_train,normal,wide_valid_train,train,0,1.7586946540873143,0.02879017513414249,0.23552788608610112,-0.67293261593434839,0.020435155750723518,9.2834026361369624,0.061233504057624379,0.89009144836419263,-0.28724158722832394,0.11599941114502987,True,True,0.29215882639102381,0.17865048916681961,0.53534603502169209,0.46465396497830791,0.62968267632214636,0.052322561866859379,False,False,False,False,False,True,,,3d78bd7ab7b81d60a1a5e4110dc8d6f9a675ae5c3c35f19202400e6465656ef5,True,
123,wide_valid_train,normal,wide_valid_train,train,0,0.34189116674638487,0.012312258428696706,0.07876851761981217,0.062248162516048616,0.18240373398655604,4.9769925658518064,0.026153369822507364,0.23871389089748962,-0.14042960448521724,0.03902299043668904,True,True,0.15143043536532502,0.64083388532509777,0.023595307552498949,0.97640469244750105,0.38787459406739927,0.029845952770190639,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,e22f79603fd8208921be1ac6177540bb2717b502e27124e6da67497ec310a622,False,ordinary_training_margin_policy
124,wide_valid_train,normal,wide_valid_train,train,0,0.83737411391803751,0.15047227797231388,0.40722142390815325,-0.13697177214940032,0.17971170547976781,9.5564651996386658,0.07762773112116117,0.22049993735811499,0.051392668802770609,0.12642577600997326,True,True,0.20624029768870389,0.93654011689540706,0.02140247277241851,0.97859752722758153,0.72963105319837895,0.144147115289709,False,False,False,False,False,True,,,5f849d18670da8b8710ddf54d40419edb06d780a77f1cc9dda3574e0fcc3c8b9,True,
125,wide_valid_train,normal,wide_valid_train,train,0,0.47645167533698951,0.18962728673588808,0.35144884942145116,-0.40043691314028973,0.17841636237459355,1.4098584926641839,0.011354368922199248,0.11008277436043125,-0.70184050242312068,0.17397078551190492,True,True,0.18796115305856612,0.45084840640801233,0.65292981224686242,0.34707018775313758,0.078109357098509996,0.047244287485854783,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,24e141564822b091d012fe02d7a871ddad579eb017755b447da9d3a68387cdff,False,ordinary_training_margin_policy
126,wide_valid_train,normal,wide_valid_train,train,0,1.8335126089817453,0.030405146121768402,0.057989269817970028,-0.12876972885405424,0.096194059929302037,3.9782525254818686,0.11546890586408354,0.90689499042207222,0.20163467936600388,0.15117088692341341,True,True,0.94144560263334165,0.055290088801703205,0.057238186992177836,0.94276181300782214,0.17947614364017769,0.053255547555748774,False,False,False,False,False,True,,,2aeba19acfaad4fd5b830eb9bc2ca8ab4d100428c7cfd551277dd4087cbcdfe9,True,
127,wide_valid_train,normal,wide_valid_train,train,0,0.82112229616980204,0.1109900700235613,0.36455628381592936,-0.53150190415445775,0.17496284275464513,1.2649074481578508,0.13992325130824876,0.16664756817523405,0.33771323226206318,0.10622212011304419,True,True,0.15664851299393093,0.85450522760655101,0.39654450136470459,0.60345549863529535,0.037136832802347183,0.097891382198138713,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,38b82c7df6612c475d4f0065e71217ad91b739f05343e37fe4459f07bb0f8b24,False,ordinary_training_margin_policy
128,wide_valid_train,normal,wide_valid_train,train,0,1.2412467825409261,0.14064133143816854,0.22477212520374498,0.25248595301135524,0.15542907999158187,3.3351695706535804,0.027066600939415309,0.079910968799726964,0.14923614520984446,0.19820396346194807,True,True,0.7471749013584057,0.9316771918056741,0.086020583505146062,0.91397941649485392,0.17522366427720959,0.050107671437944451,False,False,False,False,False,True,,,d769252cc657282eebea755b988f2d3b53ba5fd60586f3305e6cd7957ba5b50e,True,
129,wide_valid_train,normal,wide_valid_train,train,0,2.134524979731875,0.020321342724441339,0.1802033845942746,-0.60011677402591257,0.067713268996177245,7.0220626815669025,0.10314561269123297,0.29589883810346046,-0.60381038788727248,0.1521069318824638,True,True,0.45526586346006986,0.88600547051764766,0.72472712698784669,0.27527287301215331,0.40899897086485587,0.062536092752821792,False,False,False,False,False,True,,,d5cc6a6236ba78fb86932c068ff8ada751498205d984219e825585b134070769,True,
130,wide_valid_train,normal,wide_valid_train,train,0,1.1469696790922672,0.18578284925255323,0.54963984876099425,-0.065496184867301854,0.10921292873022238,7.2547498521752924,0.038386117259724947,0.24878439456821777,-0.75380375897388108,0.10251648065106626,True,True,0.17036149981916768,0.79997423708843807,0.57250985727532477,0.42749014272467523,0.51111131155506495,0.10326117948743099,False,False,False,False,False,True,,,b8cc9a8457132ad810b93cee36fe13a8c998250f842b0f401ad5f0ac5c352558,True,
131,wide_valid_train,normal,wide_valid_train,train,0,0.20666169461245482,0.035039719007716491,0.0755854147339238,0.1896535891791287,0.23914189799019181,3.8921696070734897,0.15444589296009123,0.59058794196197428,0.21850223236763819,0.10862762055472687,True,True,0.43422599104959303,0.55024871344496151,0.083711709438167081,0.91628829056183292,0.30841070397163473,0.053105659190662652,False,False,False,False,False,True,,,9cee0ab0e8398db7bc1083ae372655dac4b1abec52db424ad9a204c58640640d,True,
132,wide_valid_train,normal,wide_valid_train,train,0,0.18867165069888525,0.13680988994960847,0.11719385930294229,-0.64715518064033428,0.10469994936713348,5.7868549572794823,0.021349843300501971,0.26316020732420886,-0.4807328147014801,0.13109366058930375,True,True,0.57972231829168641,0.56217320305398388,0.6499138669604313,0.3500861330395687,0.46846722230799975,0.0470073392199611,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,c27fbb8ad04d0e865ba22d6a00a53632142b42c3b40ee9ad440a0f26f047f900,False,ordinary_training_margin_policy
133,wide_valid_train,normal,wide_valid_train,train,0,0.23091860217937488,0.1723012826443262,0.067452704878990175,-0.067774645024797103,0.16250864864715958,7.7788316030302402,0.11440547712452676,0.23491432704306486,0.4544975225778522,0.029811973060892762,True,True,0.89183080296337058,0.93985532693367946,0.21116140053764251,0.78883859946235746,0.6316245188996541,0.061328339721821994,False,False,False,False,False,True,,,11eca7f6463f2cc8ae585af2a3e27ea7b661c6bfa61ab872182aa3f761848a6f,True,
134,wide_valid_train,normal,wide_valid_train,validation,0,0.62259226741148932,0.027475076903626536,0.048608773279863203,-0.7337154365836922,0.13669965587903421,4.4111903034039726,0.12567042452449381,0.24169280909097784,0.30721667474489539,0.14426901234089495,True,True,0.87079400721113476,0.89989885004402126,0.63272042712250887,0.36727957287749113,0.31703749255167224,0.043827912844083626,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,77d2b0fa2f9383c884ab22c9b056f322745d008c29fe24a4c6cd51a787cad041,False,ordinary_training_margin_policy
135,wide_valid_train,normal,wide_valid_train,validation,0,0.84981111469681814,0.089556371875963478,0.13683455158800997,-0.070157319683425562,0.062210947057638535,6.3529790536673083,0.13637157326996235,1.1466478853611091,0.22565826196588915,0.024009275885170041,True,True,0.78092703790530094,0.13713719976907121,0.055843700698628221,0.94415629930137179,0.46051614552054315,0.08874708018213727,False,False,False,False,False,True,,,4ec07ad3d3ea40aa224ed02158911b34f24e277faf0c57bd559c48b1fafc2fa7,True,
136,wide_valid_train,normal,wide_valid_train,validation,0,1.0107623298185699,0.016040376341310291,0.033481238884957701,0.070068507336591992,0.13804062374636783,3.7844461528531061,0.025160521985165048,0.27294339049943872,0.0061963927873104159,0.19734852542591574,True,True,0.93316880592767271,0.4376130841223575,0.0049479910039526781,0.99505200899604729,0.23210743288991936,0.0286243606883997,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,be7189e0427e8fe0fb2ec65cda22c8fe9105e3e1e728dd36e75ce28a6b091659,False,ordinary_training_margin_policy
137,wide_valid_train,normal,wide_valid_train,test,0,1.8571381767313997,0.018150542726154073,0.13753536802713345,0.060893858866648561,0.23076647385430027,7.4375757069809385,0.059106244442111489,0.3637097871467474,0.47280591299249292,0.1818331162373186,True,True,0.56178581402297056,0.73843811942024529,0.22725349340833612,0.77274650659166388,0.46698222010456392,0.053675684596547237,False,False,False,False,False,True,,,f91d866ddf165ef90474a51ed0a8902f2718efebcc15fd7746366b73e0ba126f,True,
138,wide_valid_train,normal,wide_valid_train,test,0,0.46124553310316291,0.058222516452673886,0.11286652708708261,-0.52176408328285495,0.051282368978834661,3.9593923475765096,0.032771171172397029,0.44272051808023483,-0.45851962493925097,0.064600479596580176,True,True,0.61658027021231854,0.13941842850889341,0.48247800505842942,0.51752199494157058,0.29273195100195371,0.10840856993676644,False,False,False,False,False,True,,,2f3e378f7575e2ed02ee34b16526b81019a17e88dd9d40c7b018f99438d90fa6,True,
139,wide_valid_train,normal,wide_valid_train,test,0,0.43671309806766173,0.18688814869124518,0.19927007003216407,0.13833335599798288,0.17306557129730893,5.7036232224175754,0.13339701390318934,0.70541317075458021,-0.63420477211773818,0.12737228867392963,True,True,0.60867000618257849,0.50714836406542052,0.42135181035857688,0.57864818964142306,0.44074561710041121,0.13108918578564804,False,False,False,False,False,True,,,452f14d2b8cfe491e70258b0abb2ab73d43186099b955f903b7d1695be6ea828,True,
140,wide_valid_train,normal,wide_valid_train,train,0,0.71441905895551638,0.19410504019920746,0.24718593510654183,0.21228545213847783,0.040282642609603257,1.7744771454820019,0.12598194524961553,0.46493680944786303,0.12176833792056739,0.1804884321534154,True,True,0.63893226856638585,0.34818066314523716,0.059892641309575452,0.9401073586904245,0.088707789667488324,0.11960217833763817,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,34aacc461a26488e80562ddc157c50d8040ed637cc37841d029f3819db3dd721,False,ordinary_training_margin_policy
141,wide_valid_train,normal,wide_valid_train,train,0,2.2281421133273573,0.14824486473560552,0.40823184988934313,-0.86586136238246858,0.16704630356139674,9.9800676371815946,0.043442539955720838,0.33314458727210139,0.074563522379341884,0.17601296131238783,True,True,0.59710291049278752,0.77306036352170271,0.75527561773643914,0.24472438226356086,0.64869669655683992,0.044283493482911253,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,97f6ddac61b241f869292131dde86584a35aad744ac54c042102e3361c47257d,False,ordinary_training_margin_policy
142,wide_valid_train,normal,wide_valid_train,train,0,2.2115323320707345,0.031351386254863264,0.078935429903080445,-0.079710223081723874,0.11596651374318169,8.3519683049735143,0.14360887678271864,1.1797469625772961,-0.076240874111806842,0.0092168863898752958,True,True,0.91399859725108934,0.26566268926954895,0.012166390549070564,0.98783360945092946,0.51384401446885186,0.029100348346271353,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,31a49dc7f21cdddb6ad223870be4f7052e6b31e6256b363e31b0985ea1b79164,False,ordinary_training_margin_policy
143,wide_valid_train,normal,wide_valid_train,train,0,2.2877376997513421,0.02557564787674077,0.20325251904434458,-0.12174100370423377,0.22813557423044964,6.0799250044649842,0.12759006683950089,0.80520634999275931,-0.022763022227398844,0.06513691225378869,True,True,0.47816614072271846,0.41053964966592721,0.015339027163839314,0.98466097283616072,0.31733784976683199,0.083982236231594981,False,False,False,False,False,True,,,a88e8891c5c6956e52133eee3549534c5b55a38ed0c0d506e97766e3987cd6ac,True,
144,wide_valid_train,normal,wide_valid_train,train,0,2.3490838689358209,0.13233912475291737,0.5538691703940174,0.083457814986052134,0.14654636032764334,5.4045594228144669,0.055206222853713585,0.50213368120056068,-0.56561548749289881,0.17263819787632392,True,True,0.33922749376001488,0.40594302281983574,0.3268860865740757,0.6731139134259243,0.25568833086850595,0.20230763816163219,False,False,False,False,False,True,,,dfa3d13d6ae6ddf594ac72e8e965cf89e439647a6165f58e75e9271f747a2493,True,
145,wide_valid_train,normal,wide_valid_train,train,0,1.2111038457532621,0.19033248477952852,0.56536666039064154,0.066894974692156953,0.042456864570712106,1.9148283683230836,0.14574710203662108,0.29335312511616635,-0.09165843982919733,0.091011708875519112,True,True,0.18110902914728819,0.73283536773423119,0.012876207230986906,0.98712379276901308,0.058889081386595939,0.12697242227360037,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,e418d6ea254f341fdf134227d9436835203b4d5e83727299f22335f3a710f908,False,ordinary_training_margin_policy
146,wide_valid_train,normal,wide_valid_train,train,0,0.21822208088766337,0.10253137601910914,0.1321899729373856,0.48921661526199922,0.1675770544796282,0.64337130550180177,0.064575296603659696,0.17357039787044551,0.36457560066282918,0.13405780522589616,True,True,0.438340357380817,0.46781327564555231,0.37224826524706967,0.62775173475293033,0.035577340971894432,0.04566145424384889,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,d411b7074307295f538ab999c74fe12e1395024fe751a8093ea242d0732ba892,False,ordinary_training_margin_policy
147,wide_valid_train,normal,wide_valid_train,train,0,2.2358935336678467,0.049769293541343164,0.1787948222946055,-0.06314761767269006,0.034997003201824729,8.4379456618914013,0.13220327781312161,0.22674147498227887,0.070974641575784453,0.080205908894105199,True,True,0.74880617341173605,0.95495062348762239,0.0090250213645473101,0.9909749786354527,0.51900017809402132,0.10168475661635501,False,False,False,False,False,True,,,9fe4c01002b4536c608dbbc9f9148bf50b2bb24ac1179ca36e41064d6c00b39b,True,
148,wide_valid_train,normal,wide_valid_train,train,0,1.6882865329677021,0.032654309566403257,0.252834373882039,0.018363730795252619,0.051580514294661657,6.9087528535689362,0.075383195756777641,0.35246882444100291,-0.26859980198822303,0.12846635193683636,True,True,0.26600724937487508,0.78687631572869332,0.072483080236833142,0.92751691976316686,0.43685910632646319,0.11287473292409493,False,False,False,False,False,True,,,ad3eca1fbd53a5113f049be3c482159adcd0a409d7a6f2401d2142ca6c9a0ce8,True,
149,wide_valid_train,normal,wide_valid_train,train,0,0.22191206536271718,0.01542769384526127,0.054923477401374494,0.24699597198461665,0.044699596081465134,4.6638916030445685,0.089754136333129841,0.82977827171599017,0.46812523970768222,0.019049003009831832,True,True,0.38834988872661003,0.0974446711041701,0.28014825022800049,0.71985174977199951,0.37171376884366958,0.042562015694943958,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,378aec6203d701ba56a0a193422ec544a5f48ee74cb42fbecefb3760e2bb1d15,False,ordinary_training_margin_policy
150,wide_valid_train,normal,wide_valid_train,train,0,1.0908773918496488,0.11054123728087181,0.22632120434994898,0.0096211393764165584,0.18268569197798287,1.8089540669521607,0.14527585556686437,0.36497462894664168,-0.83623080188898635,0.068251654542049026,True,True,0.64964339763233414,0.5956094677356345,0.69937452035079761,0.30062547964920239,0.060090098334938231,0.059878525321586107,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,14294e169c9e0739f77d8a36f6ba1d1f3ebe24263ff3ddb9bc6c79951819d547,False,ordinary_training_margin_policy
151,wide_valid_train,normal,wide_valid_train,train,0,1.5129288340893554,0.19128382088405321,0.42296330247401748,-0.35299511551849977,0.067443187871592231,4.7650066488613136,0.13110489989925062,0.36741888635310166,-0.44876246682474913,0.19343886853004663,True,True,0.52778408115822151,0.80497847415207968,0.32599330321055303,0.67400669678944691,0.2721404029097873,0.21167182329353301,False,False,False,False,False,True,,,dd479fbf36983909319ac8c0f3088e43372856534c1c39057f6b37601817b449,True,
152,wide_valid_train,normal,wide_valid_train,train,0,0.52158570819114125,0.063206054828994537,0.11980389591418117,-0.12278087271611682,0.063532295442106035,5.3293512072189841,0.109798366503435,0.49004733821205981,-0.55271407097416736,0.11473108146023214,True,True,0.64246156445160729,0.65947658381913976,0.32056798695776817,0.67943201304223177,0.40232347272199526,0.11538079991374992,False,False,False,False,False,True,,,7546691d80fbcae04b0679be36222e9d968fb94ece8100d38493680c77b800c6,True,
153,wide_valid_train,normal,wide_valid_train,train,0,2.0881043303261042,0.13994842126457382,0.48352171150344081,0.41223661538675876,0.22311221165060152,5.7285721897377133,0.15277748129218238,0.29761153935916196,-0.48311708349541183,0.13875133676888801,True,True,0.42855096335292714,0.90367128656187645,0.4033411434306432,0.5966588565693568,0.3046416618754485,0.19572678218004141,False,False,False,False,False,True,,,bfc035d22df22a3012934180076c40cdb93da93d179f4e49a20a36edcdaf7574,True,
154,wide_valid_train,normal,wide_valid_train,validation,0,1.7163221682819096,0.16982635124296577,0.70893232982026633,-0.43709355658348392,0.23607524585616849,6.5290565061507024,0.042873879407312042,0.55906620175738986,-0.22380934225124857,0.15361857462187489,True,True,0.07403552587991985,0.2834651145048398,0.24114139888573577,0.75885860111426418,0.40273927513546387,0.20643373438036383,False,False,False,False,False,True,,,1ede9abd188182087b599d7b39c8f9e6f8d1b933bbcfe11d915fca7b07b5bc0a,True,
155,wide_valid_train,normal,wide_valid_train,validation,0,1.1150427852039706,0.14172303268151071,0.26085701727633193,0.18467949308343667,0.21897869308973841,2.5946298776467591,0.13209034745396073,0.51402683684404948,-0.057883341516721788,0.14346329740431704,True,True,0.64568482848014752,0.44354927987291554,0.037456996390696586,0.96254300360930345,0.12381481945127938,0.20963276282745874,False,False,False,False,False,True,,,d24a8b0389dccc7cd97acf9846d1a47c2bd5f56eef0d7f534601d28797e56a6a,True,
156,wide_valid_train,normal,wide_valid_train,validation,0,1.074439127173775,0.18037957326786752,0.24456881738309227,0.41870162996179705,0.11665240519317981,8.7115035253923008,0.091975537985807321,0.86533396315611621,0.43842740338247005,0.14581775327781862,True,True,0.73263205090164207,0.36307149504811453,0.36752964296936075,0.63247035703063925,0.63908488688021137,0.2407726807870274,False,False,False,False,False,True,,,7972f1f141e118af02724f51dce15a313a625cc4302e42ab1d9b8c32e5bcc47f,True,
157,wide_valid_train,normal,wide_valid_train,test,0,1.6180591915130726,0.12664618488448209,0.16349112137211452,0.27524087678432613,0.093352517386403711,3.848433859599893,0.045076563363859103,0.24088237631956314,-0.28556523250127652,0.10672923125418841,True,True,0.87754879432616784,0.71344081078277533,0.15730504226651271,0.84269495773348724,0.18664223163906449,0.15778085372546027,False,False,False,False,False,True,,,065b31ff6d22ca2f5be405ff4eca900c57e0e1fe09f00f50b05dfb5c2cef746f,True,
158,wide_valid_train,normal,wide_valid_train,test,0,0.63591864857194313,0.10729021140844668,0.34426399344727526,-0.53170883612760411,0.15716626502113512,4.4835258698929392,0.11581649903543879,0.49431405969347775,0.31043572820066018,0.048970195379639696,True,True,0.070352421193938516,0.619065549946196,0.37908462775964552,0.62091537224035442,0.32197549969213357,0.18939594911145038,False,False,False,False,False,True,,,d0eb798c7a3229d63f30a76ace72379cc1c382608a1bac7ac4135c0b83d2fe10,True,
159,wide_valid_train,normal,wide_valid_train,test,0,1.7018806864922129,0.15409320210879898,0.40937788679278597,0.15618606944862512,0.206495371029916,5.5804621446255762,0.035194017481040341,0.55076200968188127,0.3021650818527552,0.14861330593980709,True,True,0.51569581183333146,0.12850779416763533,0.11569782498089301,0.88430217501910702,0.32456748603626473,0.16764655293454717,False,False,False,False,False,True,,,dc763f9d855e0dbee7a493694a68e79c9d583d471a1eaf558bba700bcb300690,True,
160,wide_valid_train,normal,wide_valid_train,train,0,1.1886187408743614,0.051579837600708889,0.092872387812452661,-0.020670651925715967,0.065332850804681042,5.6620471914575656,0.10118494792304221,0.29234644812900684,-0.42745018541351448,0.16260013409577756,True,True,0.86855994877998588,0.86117625569992828,0.18314093686108202,0.81685906313891798,0.37434547703625148,0.088313957600454934,False,False,False,False,False,True,,,20fdcac2c695efa05293bc55afafaf366f5b353f47117278f96f9ea2f73a30a1,True,
161,wide_valid_train,normal,wide_valid_train,train,0,1.4855318111541571,0.13469806622242239,0.58435038260604144,-0.3570491192826804,0.12799072973680053,6.0926656467049165,0.062104775274774142,0.82844061408023084,-0.72730239411591269,0.099263689969798105,True,True,0.079188583579848565,0.048821518034594086,0.65645284606727605,0.34354715393272395,0.38553421217997991,0.11720926625478278,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,88dad91522ba0afd7d68a35c3975ebafd02d2d6cb1e58777c05ae53de1719bd0,False,ordinary_training_margin_policy
162,wide_valid_train,normal,wide_valid_train,train,0,1.6960557158834413,0.011127411556663873,0.037900678167348135,0.22092948856166814,0.046851788535980647,3.0392553886971641,0.036376804530971245,0.38238489004167764,0.15008408181266847,0.1592548855573459,True,True,0.9266772622474222,0.20389724295940478,0.071335070529672015,0.92866492947032797,0.11240164626056258,0.025009843088423973,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,8e038d105acae3aa7fe781c8d43979c60456fe8c6fc5036e1a3d68547fffc41c,False,ordinary_training_margin_policy
163,wide_valid_train,normal,wide_valid_train,train,0,1.2041528553159986,0.15564002566759957,0.48552986936877268,0.087108008923568417,0.20114800341517319,3.0850563263014092,0.022061535579181217,0.19340059602591228,-0.13367022414233853,0.052550966869272533,True,True,0.22780346295913115,0.56889686566863995,0.0254555340408915,0.97454446595910849,0.15739777999877916,0.10132088676354149,False,False,False,False,False,True,,,0db86cc182b272ef96c584aece4fea39dcc87faeae6d86b2c95df297097ef6ce,True,
