record_type,truth_id,truth_index,representation,noise_index,noise_level,profile_date,start_index,start_strategy,success,optimizer_status,optimizer_message,nfev,reached_cap,loss,repricing_rmse,repricing_rmse_relative,parameter_rmse_scaled,max_abs_price_error,boundary_reasons,recovered_kappa_slow,recovered_theta_slow,recovered_sigma_slow,recovered_rho_slow,recovered_v0_slow,recovered_kappa_fast,recovered_theta_fast,recovered_sigma_fast,recovered_rho_fast,recovered_v0_fast,scaled_error_kappa_slow,scaled_error_theta_slow,scaled_error_sigma_slow,scaled_error_rho_slow,scaled_error_v0_slow,scaled_error_kappa_fast,scaled_error_theta_fast,scaled_error_sigma_fast,scaled_error_rho_fast,scaled_error_v0_fast,runtime_seconds
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,3,deterministic_broad_3,True,1,`gtol` termination condition is satisfied.,98,False,1.4402461330845316e-07,0.0003795057487159492,0.08089682867509554,0.4249080781417829,0.0010603163054804798,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,1.9367311895315047,0.24999935256381842,0.25356906882849223,-0.9499999025219051,0.005000000473862189,11.999999476120056,0.029270840418314077,0.8381525394775868,-6.435656396683561e-09,0.07752537722195435,0.43787084280484456,0.615540825902592,0.005690070971799077,-0.6006227574250856,-0.13734758055576682,0.7927934080386564,-0.07510500741704113,0.38641044268950225,0.2090039907126644,0.1674666698745938,13.282124800003658
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,4,deterministic_broad_4,False,0,The maximum number of function evaluations is exceeded.,120,True,1.420924173644123e-07,0.0003769514787932424,0.1010416770859493,0.45413560029223227,0.0010666275160440553,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,2.53072638043855,0.24990030319153705,0.5231375687315077,-0.9210348432076876,0.005000479593960907,11.999970671014413,0.014490632131685848,0.5897200665210215,0.23277586481827742,0.07748666901545849,0.6392251448072329,0.6151365427504231,0.27661318645221666,-0.5853779893649711,-0.13734595641983896,0.7927909874415435,-0.14975252401617356,0.2202348754944753,0.3315176071621032,0.16731058839678792,14.087339800003974
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,5,deterministic_broad_5,False,0,The maximum number of function evaluations is exceeded.,120,True,1.4403276406247032e-07,0.00037951648720769735,0.08075910121976439,0.422027884492051,0.0010602918450996618,rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,2.010560758013416,0.24120426510917922,0.25492080448172794,-0.9460728373242726,0.005017251168188365,11.991074050170315,0.02932081414211623,0.8376205785949193,-5.889218373186935e-05,0.07749561510930644,0.4628978151715941,0.5796425097612075,0.00704859926650836,-0.598555881005279,-0.13728910362584756,0.7920433722445606,-0.0748526148725858,0.3860546160121327,0.20897299821367726,0.16734666135585224,14.295919199998025
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,6,deterministic_broad_6,False,0,The maximum number of function evaluations is exceeded.,120,True,1.4402671152551563e-07,0.000379508513113363,0.08085093621758627,0.4241988075659536,0.0010598106125211115,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,1.9519257632854177,0.2480854598829343,0.2538619991466341,-0.9490252703701931,0.0050045416023519395,11.997807610730737,0.029282517358233923,0.838010764166556,-1.4500888435699322e-05,0.07751821747937739,0.4430215457722727,0.6077290190418404,0.00598447330158991,-0.6001097931347109,-0.13733218689986934,0.7926092176698061,-0.0750460329730015,0.3863156097055352,0.20899636205330685,0.16743779994484798,14.440309899997374
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,7,deterministic_broad_7,False,0,The maximum number of function evaluations is exceeded.,120,True,1.4209261814365376e-07,0.00037695174511289076,0.1010330318349212,0.45412479231008296,0.0010666107144334247,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,2.5364340657590048,0.24938856679963786,0.5232004522166643,-0.920995137815168,0.005002984377519557,11.999818549715087,0.01449002885274539,0.5896843025905091,0.23282245217168598,0.07748321032279,0.6411599533904379,0.6130478227834876,0.27667638593478616,-0.5853570917899608,-0.13733746562811472,0.7927782041390792,-0.14975557087950922,0.22021095313292854,0.33154212682179196,0.16729664205538275,14.958718699999736
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,8,deterministic_broad_8,True,1,`gtol` termination condition is satisfied.,105,False,1.440246127330758e-07,0.0003795057479578877,0.08089688393996318,0.4249082766241765,0.0010603157127660467,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,1.9367253081599354,0.2499999712342538,0.2535691074791092,-0.9499999985722015,0.005000000150859879,11.999999966818423,0.02927085732126173,0.8381529453794083,-4.797830623255009e-10,0.07752537633738844,0.4378688491195668,0.6155433510880425,0.005690109816640282,-0.6006228079778732,-0.1373475816506899,0.7927934492738133,-0.07510492204861863,0.3864107141957374,0.20900399384733453,0.16746666630779578,14.984142199995404
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,9,deterministic_broad_9,False,0,The maximum number of function evaluations is exceeded.,120,True,1.4440480998525726e-07,0.0003800063288752666,0.08230993321239301,0.4033964402923531,0.0010655364473888262,v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,2.020172153646923,0.21231251073691576,0.22947849314245242,-0.9028762026596776,0.009801088750254948,11.910219273697182,0.03191216231289615,0.8669039963171382,-0.000785126549052248,0.07256447788411904,0.46615591538634227,0.4617169817111525,-0.018521562883517306,-0.5758208101291764,-0.12107270504257102,0.7852488532132048,-0.0617649978484448,0.40564218639488786,0.20859076960035072,0.14746304351235467,14.52477799999906
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,10,deterministic_broad_10,False,0,The maximum number of function evaluations is exceeded.,120,True,1.4209827273280527e-07,0.0003769592454534114,0.10083409707724737,0.45789270508515517,0.0010665174904611052,rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,2.8439604434570205,0.2252202734464735,0.5268847626912513,-0.9198589768166686,0.005054404194247741,11.996442172725256,0.01443542957156469,0.5880517826880155,0.23483856008205342,0.07738320049193935,0.7454061831185788,0.5144017274644493,0.2803792105323609,-0.5847591123170663,-0.13716316116462934,0.7924944749802699,-0.1500313248248663,0.21911896657607666,0.3326032362483011,0.1668933766084043,12.440911799996684
run,interior_seed20260822_0005,8,R2,2,0.01,2026-07-22,11,deterministic_broad_11,True,1,`gtol` termination condition is satisfied.,33,False,1.420923707052866e-07,0.0003769514169031423,0.10103433119199333,0.45413036242569327,0.0010667778370981457,theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,2.5296171254459243,0.24999243684010963,0.5230641615751559,-0.9210638646868056,0.005000027370349041,11.999998823193,0.014495059916588346,0.5898144625812222,0.23268151820123334,0.07748723999934741,0.6388491261656648,0.6155125984588826,0.2765394104156822,-0.5853932638276648,-0.13734748938123512,0.7927933531708365,-0.14973016146616097,0.22029801667186705,0.3314679510478695,0.16731289075117872,3.6508644000059576
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,0,neutral_transform_midpoint,False,0,The maximum number of function evaluations is exceeded.,120,True,8.491846637208163e-07,0.0009215121614611586,0.1776530078704114,0.4749903764250859,0.002407336704525753,kappa_slow:near_upper_hard_bound;theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound;fast_feller:near_boundary,2.976273745823497,0.24834339646400977,0.11417908560414163,-0.5790011516807141,0.005123357799110198,11.992909979291282,0.004019519358001578,0.30819076620154023,0.7507744811719026,0.07540310779565898,0.7902581500224691,0.6087818214135771,-0.13440036442955833,-0.40536025698235345,-0.1369294201311973,0.7921976520026249,-0.20263693196407392,0.031920962237297235,0.6041484578745375,0.15890913186533828,17.2942378000007
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,1,deterministic_broad_1,False,0,The maximum number of function evaluations is exceeded.,120,True,9.311204477519844e-07,0.0009649458263301544,0.053496010430269816,0.2758506111723126,0.002382324431031549,sigma_slow:near_lower_hard_bound,0.18119067689667534,0.02664702679999683,0.022724191802047183,-8.436040312780297e-05,0.03439602566522439,0.6178453338044205,0.18607633793668238,0.2806050588688766,-2.3566046891949088e-07,0.04474288251368346,-0.15722763605441958,-0.29610132007219003,-0.22631483056231655,-0.10066720894151854,-0.03770003753420002,-0.16369013333240537,0.7168419497464351,0.013468984088358338,0.20900387006802618,0.03527919121221121,16.989784999997937
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,2,deterministic_broad_2,False,0,The maximum number of function evaluations is exceeded.,120,True,8.486426523711797e-07,0.0009212180265122799,0.15810881787449985,0.38140324941156134,0.0023863165229628253,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,0.8880399510489413,0.19353746678404185,0.06313687230623455,-0.5329912476901848,0.05346580209782128,11.972163749926047,0.021886128272732015,0.7229393769537015,0.7807428929028222,0.025835220433218252,0.08238228738702644,0.38508414925044265,-0.18569907126162571,-0.3811445180399696,0.026943272406806384,0.7904542713836976,-0.1124015334048293,0.3093447821384084,0.6199213061539689,-0.04096138169289046,16.120303499999864
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,3,deterministic_broad_3,False,0,The maximum number of function evaluations is exceeded.,120,True,8.486922021511986e-07,0.0009212449197424095,0.1575974496251171,0.40813966865873474,0.0023874056361683493,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,2.435943796725951,0.1102591065115882,0.06327464135388967,-0.5345504035042447,0.05301841051076989,11.969975009337286,0.021349636190683557,0.7138102751404745,0.7786275689387573,0.02625119524047434,0.6070954554131315,0.04517247466899921,-0.18556060990719847,-0.38196512636315905,0.025426690755784714,0.7902703436031295,-0.115111089374771,0.30323835952086525,0.6188079777518295,-0.039284063921696546,15.614637200000288
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,4,deterministic_broad_4,False,0,The maximum number of function evaluations is exceeded.,120,True,8.48658709685815e-07,0.0009212267417339854,0.1578464013817234,0.37371908088629846,0.0023866120588283968,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,1.1238708815025755,0.1661031579686637,0.06317150203482154,-0.5298963230613372,0.053407991510838596,11.959833037772931,0.021782109231300695,0.7205094039421786,0.7806148025705107,0.025888457841041906,0.162324975676394,0.2731073785754299,-0.1856642675143021,-0.3795156103405761,0.02674730431533967,0.7894180770851165,-0.11292688209892689,0.30771938213070077,0.6198538901895944,-0.040746714725859584,15.556605199999467
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,5,deterministic_broad_5,False,0,The maximum number of function evaluations is exceeded.,120,True,8.486476079755074e-07,0.0009212207162105656,0.15794698867620713,0.3847148306576222,0.0023862842306312387,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,0.8241981598138189,0.20306625867115996,0.06310221047441408,-0.5320986642000599,0.05349780976188335,11.95507930663653,0.02195234222667313,0.7234956649439497,0.7798870470025688,0.025802490122352056,0.060741002222578194,0.42397717736112883,-0.18573390727350558,-0.38067473725569334,0.027051772962949,0.7890186038803769,-0.11206711949603579,0.30971688112854096,0.6194708609433092,-0.04109335875283479,16.337701800002833
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,6,deterministic_broad_6,False,0,The maximum number of function evaluations is exceeded.,120,True,8.512317092747333e-07,0.000922622192056279,0.09778836761298117,0.31041472338665044,0.0023933021376661145,kappa_slow:near_upper_hard_bound;sigma_fast:near_lower_hard_bound;kappa_ordering_gap:near_boundary;slow_feller:near_boundary,2.9840102393982653,0.06806059324076193,0.6369283949620667,0.829923464798752,0.013436334073682867,3.1462366723815176,0.04509040228790669,0.030239191082579574,-0.44567859791453424,0.0656403110434084,0.7928806902173058,-0.12706635500784275,0.3909758258799141,0.3361790148489445,-0.10874983953942553,0.048779727052224636,0.0047917697021135075,-0.15399982379545235,-0.02556368901306083,0.11954301592884398,14.804512299997441
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,7,deterministic_broad_7,False,0,The maximum number of function evaluations is exceeded.,120,True,8.531630064781299e-07,0.0009236682339877939,0.10609338564193614,0.3200830737516929,0.0024192945486330164,sigma_slow:near_lower_hard_bound;v0_slow:near_lower_hard_bound;rho_fast:near_upper_hard_bound;kappa_ordering_gap:near_boundary;fast_feller:near_boundary,0.44471810854740745,0.24248537824347333,0.01845678741641857,-0.09147896189626428,0.00540319368764945,0.44758229272661965,0.012855041936622865,0.10726893978043343,0.9380160792850232,0.07369514858822448,-0.06789630329145957,0.5848715429624078,-0.230603679191089,-0.14876963078001143,-0.13598082389886085,-0.17799795191037185,-0.1580130805568957,-0.10247490827849327,0.7026966674077589,0.15202219957729596,18.494769500000984
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,8,deterministic_broad_8,False,0,The maximum number of function evaluations is exceeded.,120,True,8.492098234566844e-07,0.0009215258126914755,0.1763356843551828,0.47345308398023683,0.00240745005486806,kappa_slow:near_upper_hard_bound;theta_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;theta_fast:near_lower_hard_bound,2.966290454283937,0.24757112499623452,0.10921202754574864,-0.5797983870000722,0.005419924105185176,11.976289478738368,0.0042482180293882486,0.30917065625438706,0.7447620448636895,0.0750905947402242,0.7868739833988895,0.6056296929736781,-0.139392382578697,-0.4057798545188578,-0.13592411061907872,0.7908009712838927,-0.20148188816919174,0.03257640708869977,0.6009840177123201,0.1576489985772948,15.082635599996138
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,9,deterministic_broad_9,False,0,The maximum number of function evaluations is exceeded.,120,True,8.48665478037996e-07,0.0009212304152805617,0.15800885221026673,0.37412411213902774,0.0023870514386439834,kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,1.4113960741934999,0.14516887262025133,0.062329555429240395,-0.5421789242086631,0.05311093562619,11.97008969651618,0.021841974775567007,0.721789427791172,0.7718804562536196,0.02618496317390251,0.2597911426902666,0.18766131592884872,-0.18651044500734848,-0.3859801372602214,0.025740335214835958,0.7902799811811878,-0.11262453086525864,0.3085755853741746,0.6152568658122832,-0.03955112870626039,13.959826900005282
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,10,deterministic_broad_10,True,3,`xtol` termination condition is satisfied.,86,False,8.527552548381777e-07,0.000923447483530156,0.11053665121797143,0.3089783218765355,0.0024194564688200665,sigma_fast:near_lower_hard_bound;v0_fast:near_lower_hard_bound,2.4818108866636304,0.03933491631731527,0.12057472940103796,0.8916802107362366,0.07517998423101462,8.512513356754585,0.02857261116880839,0.0077592495536314525,-0.001354759860442182,0.0036407592831948538,0.6226436214937008,-0.24431401591986987,-0.12797258171910975,0.36868256534235755,0.10055066946847871,0.4997273475877765,-0.07863141776807994,-0.16903657398203972,0.20829096259435603,-0.1304551766526622,8.081832399999257
run,interior_seed20260822_0005,8,R2,3,0.02,2026-07-22,11,deterministic_broad_11,True,1,`gtol` termination condition is satisfied.,115,False,8.512310552183163e-07,0.0009226218376010381,0.09777472898211778,0.31076145453751486,0.002393271289378218,kappa_slow:near_upper_hard_bound;sigma_fast:near_lower_hard_bound;kappa_ordering_gap:near_boundary;slow_feller:near_boundary,2.9864627362656337,0.06794897433828798,0.6367106589352053,0.8314837093342138,0.013404448332677475,3.1816001680463293,0.045359830035069965,0.03019710980924557,-0.4441881518190074,0.0656721636158328,0.7937120450876002,-0.1275219423648793,0.39075699570216393,0.33700019618339805,-0.10885792679707093,0.05175144937699869,0.006152515899907812,-0.15402797180437144,-0.02477924369962564,0.11967145372087784,15.054088099997898
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,0,neutral_transform_midpoint,True,1,`gtol` termination condition is satisfied.,54,False,5.659093367100688e-16,2.378884899926999e-08,5.9969369076216584e-05,0.047473182756303446,5.509821591337394e-08,,0.8175762596430943,0.07757617548080882,0.2394211340987827,0.31886275533877023,0.03683521540593239,2.108232407768725,0.05519491514042502,0.2504959581927815,-0.39063828371316356,0.04467615237205648,0.05849629030029865,-0.08822724382397784,-0.008528958907305956,0.06719969408053306,-0.029431597735189843,-0.03844752207490079,0.05582466289665053,-0.006670882584614984,0.0034048974087131922,0.03501011806048951,9.776919899995846
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,1,deterministic_broad_1,True,1,`gtol` termination condition is satisfied.,86,False,1.2031434533509996e-16,1.0968789602098309e-08,2.3807855686867948e-05,0.018908953904696008,2.238277287949439e-08,,0.6448929041764809,0.09141779176893695,0.24547393132612344,0.2363790566125451,0.04081041409764389,2.376628972044643,0.050327733191477854,0.25842402399867215,-0.37373158378610694,0.0407008440739432,-4.0440366349925316e-05,-0.031730850811209965,-0.0024457456134961697,0.023787221066730257,-0.01595634793277799,-0.015893188942470715,0.031242935881765826,-0.0013678285338520058,0.012303160528216672,0.01898064911648434,16.61873419999756
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,2,deterministic_broad_2,True,1,`gtol` termination condition is satisfied.,39,False,9.075091153835304e-16,3.012489195637937e-08,7.71246041619916e-05,0.04638306558158893,8.98863015685869e-08,,0.6779967972544966,0.11623870033853835,0.2542282570032606,0.09828836755059912,0.05673583727784426,3.33737909077719,0.029338024541687296,0.2678350554419577,-0.4510418040343584,0.024775301796582293,0.011181218304163854,0.06957898008512226,0.006352571649958283,-0.048892088965872715,0.03802813742383343,0.0648421151527013,-0.07476569366263092,0.00492717577603799,-0.028386429076126207,-0.04523524716319674,8.122784600003797
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,3,deterministic_broad_3,False,0,The maximum number of function evaluations is exceeded.,120,True,8.405770105475241e-14,2.8992706161162744e-07,0.0007518223319781673,0.2447881439644028,7.8181163658546e-07,,0.32357247320280325,0.21333544452942585,0.25156784368229806,-0.010738822488904743,0.07194371491435538,9.1069083939089,0.010709678196996168,0.4010325492629023,-0.3779368528032329,0.009566321800795648,-0.10896262035742708,0.4658922216805814,0.0036787894178350877,-0.10627482056561172,0.08958026500522703,0.5496765103738535,-0.16884825095905073,0.0940224893686431,0.010089861045518789,-0.10656177940427192,19.799232199999096
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,4,deterministic_broad_4,False,0,The maximum number of function evaluations is exceeded.,120,True,2.1555171991816543e-11,4.642754784803581e-06,0.0028690000515678733,0.22559078814177785,1.0822572959479082e-05,theta_fast:near_lower_hard_bound,2.407815600114493,0.10352796324793785,0.2995198418560801,-0.059152639221836056,0.0712891949651885,4.6638492311180855,0.00575037202170356,0.2238657345766063,0.00025435021355171513,0.010197796367974412,0.5975604735109423,0.017698420531650827,0.05187175240656078,-0.13175577674083866,0.08736155331313594,0.1763101941729446,-0.19389525184436696,-0.024483741190752223,0.20913786263330014,-0.1040155109882285,26.63551069999812
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,5,deterministic_broad_5,False,0,The maximum number of function evaluations is exceeded.,120,True,2.991266862774185e-11,5.469247537618118e-06,0.003192980432773774,0.09203191255865119,1.0024066627353778e-05,,0.578174275127508,0.11332892933080482,0.31275584344006463,-0.07046960729770312,0.05455763055772131,2.3856337776910626,0.03606752723443821,0.11977736895333589,0.004235029701855244,0.0269262752547784,-0.02265692478973061,0.05770236372702625,0.06517426656131908,-0.13771207572813715,0.030644385830196325,-0.015136482585628747,-0.04077830632550511,-0.09410806602237122,0.21123295710082846,-0.03656196708982534,22.73489580000023
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,6,deterministic_broad_6,False,0,The maximum number of function evaluations is exceeded.,120,True,7.402964154832236e-14,2.7208388696929914e-07,0.0003238612560572774,0.2116855440565645,5.49594647056284e-07,,1.015834134852925,0.10469691207808877,0.33016035844991637,-0.017320602052388112,0.05253320409576744,10.062285503155271,0.02923743472079321,0.11842141280039209,-0.3895898904255566,0.02897834574594308,0.12570234969346158,0.02246964024655257,0.0826662414455922,-0.10973891507270822,0.023781923247301856,0.6299603010668258,-0.0752737230610859,-0.09501506010460788,0.003956683349559009,-0.02828748930287099,21.539665299998887
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,7,deterministic_broad_7,False,0,The maximum number of function evaluations is exceeded.,120,True,1.6075820591606752e-11,4.0094663724249826e-06,0.0020755737638895313,0.15805277655068764,9.206669697614522e-06,sigma_fast:near_lower_hard_bound,1.5606306994887957,0.04715100105157931,0.3742226739928713,-0.07194304234299627,0.04757520217489155,1.934201586442128,0.06449757056787228,0.029252022031471783,-0.03846517823876853,0.03387070072064614,0.3103791512649432,-0.2124116292494044,0.12694997565961724,-0.1384875678572388,0.006975137074841209,-0.05307196084184174,0.10280777111608111,-0.15466013754201277,0.18875916344786853,-0.008560251501648991,20.333661600001506
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,8,deterministic_broad_8,True,1,`gtol` termination condition is satisfied.,63,False,6.179340881362976e-14,2.485828007196591e-07,0.0003169147623193244,0.2125427021745337,5.076400508147172e-07,,0.838790115050615,0.0987122827246454,0.39774570395805714,-0.020545886467525927,0.03669410059460009,10.052772658083127,0.04518014603096245,0.086938857148839,-0.3425272823732217,0.04481661556990569,0.06568742772657685,-0.0019574183389305944,0.15059121180553264,-0.11143643318593865,-0.029909953027841704,0.6291609023212674,0.00524502092966786,-0.11607362575782065,0.02872647706131415,0.03557650192278469,10.03919219999807
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,9,deterministic_broad_9,False,0,The maximum number of function evaluations is exceeded.,120,True,1.3324592160063064e-15,3.650286586018016e-08,8.344707945233618e-05,0.09616843387631416,6.300713735626039e-08,,1.277217814251343,0.09598880982298516,0.23815055936588092,0.2213060699785993,0.054645069120183465,1.9303763609280065,0.028236201216503345,0.22149430130401593,-0.7461209340416376,0.026866433943387093,0.2143069867776711,-0.01307363426407443,-0.009805918437860522,0.015854070206758886,0.03094078773684769,-0.05339340836403683,-0.08033045793123672,-0.02606998418245146,-0.18369123434311524,-0.03680326270027416,21.962873199998285
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,10,deterministic_broad_10,True,1,`gtol` termination condition is satisfied.,87,False,7.301904113602699e-16,2.702203566277474e-08,7.238468621328008e-05,0.05124914981967053,7.903351857403533e-08,,0.4705874470084586,0.12858171711287306,0.25395218048805507,0.10724802275801824,0.051117232093091415,3.256138271580296,0.03627257266586622,0.27464707907362756,-0.3552713002878408,0.03039376969859188,-0.05912703601652697,0.11995864038852921,0.006075107815580849,-0.04417648096196802,0.018982018153484825,0.05801515555632361,-0.039742723338494934,0.009483713322305465,0.022019099211514626,-0.022580134655093564,15.219708500000706
run,interior_seed20260822_0005,8,R3,0,0.0,2026-07-22,11,deterministic_broad_11,False,0,The maximum number of function evaluations is exceeded.,120,True,3.742470315891552e-13,6.117573306378561e-07,0.00052235782990307,0.11485129139415239,1.0811833375604096e-06,kappa_ordering_gap:near_boundary,1.430258980942504,0.08446409417207594,0.1966692350279934,0.16407718755265072,0.01641397740036703,1.5908602998677561,0.038686860456598686,0.29450361476375475,-0.10846006436893398,0.06510925755714178,0.2661853483678951,-0.06011328998207127,-0.051495691641767566,-0.01426639422795084,-0.09865613334727583,-0.08192416979767131,-0.027549350658027938,0.022765676994631362,0.15191974969514982,0.11740167122615602,20.499403300003905
run,interior_seed20260822_0005,8,R3,1,0.005,2026-07-22,0,neutral_transform_midpoint,False,0,The maximum number of function evaluations is exceeded.,120,True,1.1471225105187846e-07,0.00033869197075200717,0.033131954837177624,0.32246811032909317,0.000993302242542085,kappa_slow:near_upper_hard_bound;v0_fast:near_lower_hard_bound,2.977994413621884,0.018316343229827028,0.0763881555433527,0.6429632006963262,0.0783618803771112,5.104181085547297,0.05888611230087865,0.7615102018416249,-0.6955464333709072,0.0020200268144165805,0.7908414272422614,-0.3301041101545158,-0.17238119866150697,0.23777887584766777,0.11133675809931456,0.2133128710157355,0.0744670727979315,0.33514466500658463,-0.1570730760953624,-0.13699038822031653,19.740760400003637
run,interior_seed20260822_0005,8,R3,1,0.005,2026-07-22,1,deterministic_broad_1,True,1,`gtol` termination condition is satisfied.,52,False,1.195040083286589e-07,0.00034569351791530445,0.010787672423045017,0.3740382191015797,0.001009245375275386,theta_slow:near_lower_hard_bound;rho_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,0.22486708758674112,0.005000095273985369,0.03630802489541871,-0.9499912691553634,0.06394070738310349,11.999997804211548,0.027421489141925506,0.8112373813900774,-4.170632594728215e-08,0.016737375335708037,-0.14242207310863458,-0.3844561426273389,-0.21266273700113913,-0.6006182135479583,0.06245142591623762,0.7927932675421431,-0.08444516537859956,0.3684069924637435,0.20900397214915406,-0.07764624095704455,8.565198699994653
run,interior_seed20260822_0005,8,R3,1,0.005,2026-07-22,2,deterministic_broad_2,False,0,The maximum number of function evaluations is exceeded.,120,True,1.1483584840665778e-07,0.0003388743844061657,0.03155701339422864,0.26160577247769823,0.000996531355332786,theta_slow:near_lower_hard_bound;v0_fast:near_lower_hard_bound,2.174294565865149,0.005103462998475253,0.0816434742026215,0.5681936951515086,0.07831611290616652,4.61476114978103,0.06058577926096205,0.7345599455412143,-0.740497039900912,0.002057705470881347,0.5184008008840462,-0.3840342335477883,-0.16709947136575945,0.19842650450829002,0.1111816141300106,0.17218514532109122,0.08305124936400923,0.3171177377153401,-0.18073129005852281,-0.13683845815392637,19.121609000001627
run,interior_seed20260822_0005,8,R3,1,0.005,2026-07-22,3,deterministic_broad_3,False,0,The maximum number of function evaluations is exceeded.,120,True,1.1471359483223723e-07,0.0003386939545256709,0.03300336068117123,0.32240964595575955,0.0009935612159734375,kappa_slow:near_upper_hard_bound;v0_fast:near_lower_hard_bound,2.9725794418552307,0.01805870425716449,0.07541473993009293,0.6478862504346442,0.07835594142774864,5.095987706504699,0.0590652748810362,0.7646019274401205,-0.6896112226338134,0.002025771534244018,0.7890058435925483,-0.33115569779803633,-0.1733595058105118,0.24036995465730882,0.11131662606757708,0.21262435176845837,0.0753719343138787,0.3372127088851769,-0.15394928097057617,-0.13696722402746397,18.74365509999916
run,interior_seed20260822_0005,8,R3,1,0.005,2026-07-22,4,deterministic_broad_4,False,0,The maximum number of function evaluations is exceeded.,120,True,1.1815836217640032e-07,0.00034374170852022063,0.023804859292444327,0.395024349121577,0.0010052891012050785,kappa_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,0.09276161949157126,0.22663738525340085,0.10389033366265323,-0.7864557719381763,0.06628627307550751,11.97875825758348,0.02058078960829071,0.694802735569326,0.519695625395998,0.015174429697553992,-0.18720358771716675,0.5201858572886426,-0.14474081864210947,-0.514546899223123,0.07040249605998006,0.7910084316910451,-0.11899415292220962,0.2905242862291272,0.48252800746616664,-0.0839484411108915,18.50585709999723
